,nama,link,harga,img,kota,terjual
10,MIISOO Alat Cincang Hand Pulled Kitchen Grinder Mini Food Chopper Blender,https://shopee.co.id/MIISOO-Alat-Cincang-Hand-Pulled-Kitchen-Grinder-Mini-Food-Chopper-Blender-i.90105221.10215490947?sp_atk=02740fb0-ab74-44c5-ab14-720c0f9dd175&xptdk=02740fb0-ab74-44c5-ab14-720c0f9dd175,Rp19.900,https://down-id.img.susercontent.com/file/sg-11134201-22100-moux2r1xf8hvab_tn,KOTA JAKARTA UTARA,10RB+ Terjual
11,"BRACKET TV LED 17"" s/d 43"" Universal (Ada Waterpass) IMPORT QUALITY",https://shopee.co.id/BRACKET-TV-LED-17-s-d-43-Universal-(Ada-Waterpass)-IMPORT-QUALITY-i.21797550.18168087659?sp_atk=cfbc4cd4-449f-426e-83e4-1c00dd647a05&xptdk=cfbc4cd4-449f-426e-83e4-1c00dd647a05,Rp22.400 - Rp56.800,https://down-id.img.susercontent.com/file/id-11134201-23020-b344z2yj4vnv96_tn,KOTA BEKASI,"2,4RB Terjual"
12,TNW-X9 Wireless Dual Lavalier Microphone Plug & Play Lapel Mic with Charging Case Mikrofon for TikTok YouTube Facebook Live Stream Vlog Video Recording Noise Reduction Auto Sync,https://shopee.co.id/TNW-X9-Wireless-Dual-Lavalier-Microphone-Plug-Play-Lapel-Mic-with-Charging-Case-Mikrofon-for-TikTok-YouTube-Facebook-Live-Stream-Vlog-Video-Recording-Noise-Reduction-Auto-Sync-i.566741133.13390505704?sp_atk=d3b56a86-d889-472a-af04-303220611885&xptdk=d3b56a86-d889-472a-af04-303220611885,Rp282.940,https://down-id.img.susercontent.com/file/d5b480849be7b604f3967f787800c41e_tn,KOTA TANGERANG,10RB+ Terjual
13,Lampu Hakamitsu Trend 5w 7w 9w 12w 15w 18w / Lampu Led Bulb / Lampu Putih / LED ABulb,https://shopee.co.id/Lampu-Hakamitsu-Trend-5w-7w-9w-12w-15w-18w-Lampu-Led-Bulb-Lampu-Putih-LED-ABulb-i.43229082.16044867954?sp_atk=dca8147b-e624-45c2-9d98-772c0cfaf1f3&xptdk=dca8147b-e624-45c2-9d98-772c0cfaf1f3,Rp5.023 - Rp13.088,https://down-id.img.susercontent.com/file/0b3d220441614b267347e5a8e610ace7_tn,KOTA JAKARTA UTARA,10RB+ Terjual
14,【Garansi 1 Tahun】Advance Panci Listrik Multifungsi 200Watt (Bisa Masak Nasi) 1.8L Panci Kukusan Steamer Jumbo Panci Eletrik,https://shopee.co.id/【Garansi-1-Tahun】Advance-Panci-Listrik-Multifungsi-200Watt-(Bisa-Masak-Nasi)-1.8L-Panci-Kukusan-Steamer-Jumbo-Panci-Eletrik-i.614132689.15086103590?sp_atk=d6b6ddde-bc52-4fd5-b3b6-80c3e3faa0fe&xptdk=d6b6ddde-bc52-4fd5-b3b6-80c3e3faa0fe,Rp99.000,https://down-id.img.susercontent.com/file/d57b4fa255955781759e9f5280ce2c56_tn,KOTA JAKARTA TIMUR,10RB+ Terjual
15,stik ps2/stik ps// joystick stik PlayStation/stik getar,https://shopee.co.id/stik-ps2-stik-ps-joystick-stik-PlayStation-stik-getar-i.236913660.6563928505?sp_atk=a3f50b30-f565-48cb-9c57-db7f799ab2f4&xptdk=a3f50b30-f565-48cb-9c57-db7f799ab2f4,Rp28.500,https://down-id.img.susercontent.com/file/e0cded1b879d8a9957ceb6f2b8abb75e_tn,KOTA JAKARTA BARAT,10RB+ Terjual
16,Modxta Roll Kabel 3 meter,https://shopee.co.id/Modxta-Roll-Kabel-3-meter-i.5083909.22419983310?sp_atk=892396a3-b8d2-4094-be74-a94dfe3d5b00&xptdk=892396a3-b8d2-4094-be74-a94dfe3d5b00,Rp8.006,https://down-id.img.susercontent.com/file/id-11134201-23020-rqiib46qrvnv96_tn,KOTA SERANG,"1,5RB Terjual"
17,"TAKASIMURAH Lampu LED Bulb T 5W 10W, 15W, 20W, 30W, 40W Putih Super Terang",https://shopee.co.id/TAKASIMURAH-Lampu-LED-Bulb-T-5W-10W-15W-20W-30W-40W-Putih-Super-Terang-i.554940246.12877347630?sp_atk=b3e0cb27-079e-416a-a2b5-ba8160212d18&xptdk=b3e0cb27-079e-416a-a2b5-ba8160212d18,Rp3.088 - Rp10.450,https://down-id.img.susercontent.com/file/68f2e579b26966194f9ac41cdb718e39_tn,KAB. TANGERANG,10RB+ Terjual
18,CANEL & CO Multifungsi elektronik food chopper listrik penggiling daging sayuran blender,https://shopee.co.id/CANEL-CO-Multifungsi-elektronik-food-chopper-listrik-penggiling-daging-sayuran-blender-i.138007483.7333483641?sp_atk=d431d735-cf19-4cea-a184-8be86bb83f8a&xptdk=d431d735-cf19-4cea-a184-8be86bb83f8a,Rp112.900,https://down-id.img.susercontent.com/file/724e474d7b334a3d0430c6c86e07e4bb_tn,KOTA JAKARTA UTARA,10RB+ Terjual
19,Converter HDMI TO VGA / KABEL HMI TO VGA,https://shopee.co.id/Converter-HDMI-TO-VGA-KABEL-HMI-TO-VGA-i.161298697.22104939603?sp_atk=e3baef1d-2da6-48a3-ada5-24451b380e0e&xptdk=e3baef1d-2da6-48a3-ada5-24451b380e0e,Rp14.500 - Rp19.999,https://down-id.img.susercontent.com/file/id-11134207-7qul0-lj3ksccpi1re69_tn,KOTA JAKARTA BARAT,"2,9RB Terjual"
20,10 psc isolasi listrik warna hitam,https://shopee.co.id/10-psc-isolasi-listrik-warna-hitam-i.5852835.12120151955?sp_atk=040f7224-a19d-45d8-abcd-80cb18ca3c65&xptdk=040f7224-a19d-45d8-abcd-80cb18ca3c65,Rp2.750,https://down-id.img.susercontent.com/file/id-11134207-7qula-lhak7k5btcik52_tn,KOTA JAKARTA UTARA,10RB+ Terjual
21,Lampu Dinding Taman Outdoor COB 2 MATA 4 MATA 6 MATA / LED Wall Light Minimalis 4X1W LAMPU TEMPEL COCOK UNTUK TEMBOK PILAR OUTDOOR INDOOR RUMAH,https://shopee.co.id/Lampu-Dinding-Taman-Outdoor-COB-2-MATA-4-MATA-6-MATA-LED-Wall-Light-Minimalis-4X1W-LAMPU-TEMPEL-COCOK-UNTUK-TEMBOK-PILAR-OUTDOOR-INDOOR-RUMAH-i.172053354.10555235908?sp_atk=6af7a393-f12a-482b-8983-7f6b84e5336d&xptdk=6af7a393-f12a-482b-8983-7f6b84e5336d,Rp31.500 - Rp78.500,https://down-id.img.susercontent.com/file/6eaff9eabab2ddd24e92a1175c48a39e_tn,KOTA JAKARTA UTARA,10RB+ Terjual
22,MAIMEITE 5L Rice Cooker Magic Com Free Steamer Penanak Nasi Sehat Multifungsi  low carbo Kapasitas Besar hemat listrik,https://shopee.co.id/MAIMEITE-5L-Rice-Cooker-Magic-Com-Free-Steamer-Penanak-Nasi-Sehat-Multifungsi-low-carbo-Kapasitas-Besar-hemat-listrik-i.855840565.21157981436?sp_atk=f02e5049-c371-4025-9807-a397566923b4&xptdk=f02e5049-c371-4025-9807-a397566923b4,Rp299.000,https://down-id.img.susercontent.com/file/id-11134207-7qul7-lgbrvm5tzqt18f_tn,KOTA JAKARTA UTARA,"5,1RB Terjual"
23,"Kabel Bintik Seri AVSS METERAN Jepang 0.85 mm 0.85mm Serabut Body Mobil Motor Multifungsi Otomotif 0,85 0 85",https://shopee.co.id/Kabel-Bintik-Seri-AVSS-METERAN-Jepang-0.85-mm-0.85mm-Serabut-Body-Mobil-Motor-Multifungsi-Otomotif-0-85-0-85-i.209188563.3568391687?sp_atk=492dafe5-461a-45f1-8c6e-6219a5aaaf4c&xptdk=492dafe5-461a-45f1-8c6e-6219a5aaaf4c,Rp1.735,https://down-id.img.susercontent.com/file/id-11134207-7qul1-lgx87ewm73cgca_tn,KAB. TANGERANG,10RB+ Terjual
24,STIKER LEON KUNING SUPER JP,https://shopee.co.id/STIKER-LEON-KUNING-SUPER-JP-i.833166162.21564670940?sp_atk=a6fe2509-7010-4ec1-8b6e-9f9f4f905008&xptdk=a6fe2509-7010-4ec1-8b6e-9f9f4f905008,Rp15.999 - Rp65.999,https://down-id.img.susercontent.com/file/id-11134207-7qula-lj3fzgdlhvfu3e_tn,KOTA MAKASSAR,10RB+ Terjual
25,MM -LAMPU TUMBLR 50 LED 10 METER KEMASAN NOBOX LAMPU DEKORASI POHON NATAL LAMPU HIAS LED DEKORASI RUMAH,https://shopee.co.id/MM-LAMPU-TUMBLR-50-LED-10-METER-KEMASAN-NOBOX-LAMPU-DEKORASI-POHON-NATAL-LAMPU-HIAS-LED-DEKORASI-RUMAH-i.31919284.2872051950?sp_atk=f3096e2c-fdd1-4949-8a97-394780dd3a29&xptdk=f3096e2c-fdd1-4949-8a97-394780dd3a29,Rp11.850 - Rp13.059,https://down-id.img.susercontent.com/file/sg-11134201-23030-3dx4mm239qove3_tn,KAB. TANGERANG,10RB+ Terjual
26,"PHILIPS 2L Blender Plastic Jar 4-in-1 HR2223/30, 4 Pisau, chopper, filter, dry mill, plastik, hijau",https://shopee.co.id/PHILIPS-2L-Blender-Plastic-Jar-4-in-1-HR2223-30-4-Pisau-chopper-filter-dry-mill-plastik-hijau-i.22841291.3827251306?sp_atk=e0d7fa8f-1b65-49f1-b4b4-7e8d1b617a0e&xptdk=e0d7fa8f-1b65-49f1-b4b4-7e8d1b617a0e,Rp790.000,https://down-id.img.susercontent.com/file/sg-11134201-22120-evqc1xx2fmlv31_tn,KOTA BEKASI,10RB+ Terjual
27,CATRIDGE URSA NANO / URSA BABY / URSA NANO PRO 0.6 0.8 1.0 OHM OTENTIK,https://shopee.co.id/CATRIDGE-URSA-NANO-URSA-BABY-URSA-NANO-PRO-0.6-0.8-1.0-OHM-OTENTIK-i.287203523.21662127839?sp_atk=d556fced-2570-4e89-ad5c-1e76e66e05af&xptdk=d556fced-2570-4e89-ad5c-1e76e66e05af,Rp27.000 - Rp81.000,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/categorypage/f897d97e691bc43c7b917018f97ad5bc.png,KOTA JAKARTA UTARA,10RB+ Terjual
28,Selang bakar isolasi bakar 2mm 3mm 4mm 5mm per meter,https://shopee.co.id/Selang-bakar-isolasi-bakar-2mm-3mm-4mm-5mm-per-meter-i.80193237.14850566325?sp_atk=b228b7f7-5fa6-4c56-b4ed-ff8d0516c23b&xptdk=b228b7f7-5fa6-4c56-b4ed-ff8d0516c23b,Rp874 - Rp1.599,https://down-id.img.susercontent.com/file/0efaec6528150950f728f75fb01639f0_tn,KOTA SURABAYA,10RB+ Terjual
29,Lampu Sorot LED Murni 10W 20W 30w 50w 100w 150w 200w 300w 400w  Outdoor Tembak 10watt 20watt 30watt 50watt 100watt 150watt 200watt ip66 FLOODLIGHT Flood Light,https://shopee.co.id/Lampu-Sorot-LED-Murni-10W-20W-30w-50w-100w-150w-200w-300w-400w-Outdoor-Tembak-10watt-20watt-30watt-50watt-100watt-150watt-200watt-ip66-FLOODLIGHT-Flood-Light-i.166357543.6880450309?sp_atk=eb07a934-2f52-4961-9064-6752eeb479c6&xptdk=eb07a934-2f52-4961-9064-6752eeb479c6,Rp17.500 - Rp120.000,https://down-id.img.susercontent.com/file/sg-11134201-23010-n79j9p0x0smv71_tn,KOTA JAKARTA UTARA,10RB+ Terjual
30,"PANCI RICE COOKER / MAGIC COM MIYAKO TEPLON 0,6 1,2 1,8 LITER",https://shopee.co.id/PANCI-RICE-COOKER-MAGIC-COM-MIYAKO-TEPLON-0-6-1-2-1-8-LITER-i.51107647.4837264118?sp_atk=2e999701-9660-4c3e-9ceb-4790a64eb191&xptdk=2e999701-9660-4c3e-9ceb-4790a64eb191,Rp31.375 - Rp275.000,https://down-id.img.susercontent.com/file/3c876059ec582b5d573599e0c3b17042_tn,KAB. TANGERANG,10RB+ Terjual
31,Changhong 32 Inch Digital LED TV (L32G5W) HD TV-HDMI-USB Moive,https://shopee.co.id/Changhong-32-Inch-Digital-LED-TV-(L32G5W)-HD-TV-HDMI-USB-Moive-i.81257604.15583257924?sp_atk=3f7393cc-e489-4887-9e0f-a94c2dd3d5d9&xptdk=3f7393cc-e489-4887-9e0f-a94c2dd3d5d9,Rp1.599.000,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkter542xvyi17_tn,KAB. TANGERANG,"2,5RB Terjual"
32,Bel Rumah Wireless Door Bell Waterproof Pintu 1 Receiver,https://shopee.co.id/Bel-Rumah-Wireless-Door-Bell-Waterproof-Pintu-1-Receiver-i.26284097.2556017271?sp_atk=78b49197-3cc7-412d-9c03-2d4d3298a0a7&xptdk=78b49197-3cc7-412d-9c03-2d4d3298a0a7,Rp75.075 - Rp85.669,https://down-id.img.susercontent.com/file/37f92bf33a5c8ca407e77a5f6504d4d3_tn,KOTA JAKARTA BARAT,10RB+ Terjual
33,⭐Bobastore⭐ E015 E016 LAMPU HIAS 1 METER / 2 METER TUMBLR LAMPU KAWAT LED KAWAT DEKORASI LAMPU HIAS BOBO BALON PVC LAMPU CANTIK,https://shopee.co.id/⭐Bobastore⭐-E015-E016-LAMPU-HIAS-1-METER-2-METER-TUMBLR-LAMPU-KAWAT-LED-KAWAT-DEKORASI-LAMPU-HIAS-BOBO-BALON-PVC-LAMPU-CANTIK-i.229556106.10916149147?sp_atk=41a27b79-ec2a-4444-9a88-8f6c7053bb76&xptdk=41a27b79-ec2a-4444-9a88-8f6c7053bb76,Rp1.952 - Rp2.683,https://down-id.img.susercontent.com/file/aec4ca18be796178e6c24a36b7fffce8_tn,KAB. TANGERANG,10RB+ Terjual
34,Gaabor Hand Mixer 100 Watt Pengocok Telur Pengaduk Stainless 7 Kecepatan Kocokan Adonan Telur Elektrik Serbaguna- Putih /GE-M01A,https://shopee.co.id/Gaabor-Hand-Mixer-100-Watt-Pengocok-Telur-Pengaduk-Stainless-7-Kecepatan-Kocokan-Adonan-Telur-Elektrik-Serbaguna-Putih-GE-M01A-i.510291426.10236823725?sp_atk=94e04587-6990-41b5-9905-306728889544&xptdk=94e04587-6990-41b5-9905-306728889544,Rp72.900,https://down-id.img.susercontent.com/file/id-11134207-7qul4-lk4se2uamaqgfe_tn,,10RB+ Terjual
35,Sarung Remote TV / DVD / AC / Receiver / Parabola Universal (Pelindung Remote / Cover Remote),https://shopee.co.id/Sarung-Remote-TV-DVD-AC-Receiver-Parabola-Universal-(Pelindung-Remote-Cover-Remote)-i.18790082.5200618810?sp_atk=2aacab46-034f-4b27-82e5-cd3efc16bf5b&xptdk=2aacab46-034f-4b27-82e5-cd3efc16bf5b,Rp5.000,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkv17o9epjr41c_tn,KAB. BEKASI,10RB+ Terjual
36,TV Digital Receiver Set Top Box Max DVB-T2 Digital Full HD Wifi Youtube STB HDMI Max SNI 7 Tombol Garansi Evercoss GROSIR Official,https://shopee.co.id/TV-Digital-Receiver-Set-Top-Box-Max-DVB-T2-Digital-Full-HD-Wifi-Youtube-STB-HDMI-Max-SNI-7-Tombol-Garansi-Evercoss-GROSIR-Official-i.63951721.12621796710?sp_atk=f6389a78-7467-44ce-ae80-229b7d31ae90&xptdk=f6389a78-7467-44ce-ae80-229b7d31ae90,Rp114.548 - Rp128.500,https://down-id.img.susercontent.com/file/id-11134201-23030-r90rjca88move0_tn,KOTA MALANG,10RB+ Terjual
37,LAMPU LED TERMURAH BEST SELLER 5W 10W 15W 20W 25W / LAMPU CAPSUL / LAMPU TABUNG / BOHLAM E27,https://shopee.co.id/LAMPU-LED-TERMURAH-BEST-SELLER-5W-10W-15W-20W-25W-LAMPU-CAPSUL-LAMPU-TABUNG-BOHLAM-E27-i.218542238.8321954172?sp_atk=397da734-8895-4f7e-8775-c5ff5de9ab11&xptdk=397da734-8895-4f7e-8775-c5ff5de9ab11,Rp2.025 - Rp9.700,https://down-id.img.susercontent.com/file/cce01ba8829806bbe0012dc41f32fd40_tn,KOTA SURABAYA,10RB+ Terjual
38,Advance Hand Mixer MX133 Alat  Pengocok  Telor Pengaduk Adonan  dengan 7 Kecepatan Otomatis Garansi Resmi Advance 1 Tahun,https://shopee.co.id/Advance-Hand-Mixer-MX133-Alat-Pengocok-Telor-Pengaduk-Adonan-dengan-7-Kecepatan-Otomatis-Garansi-Resmi-Advance-1-Tahun-i.131417530.3845462501?sp_atk=f3220da0-d940-4ae3-82be-297f44fa4625&xptdk=f3220da0-d940-4ae3-82be-297f44fa4625,Rp60.000,https://down-id.img.susercontent.com/file/a336ec5c998f8861c5baee516b86120e_tn,KOTA JAKARTA UTARA,10RB+ Terjual
39,UPUPIN  3MP FULL HD Outdoor Wifi Cctv IP Camera Waterproof NVR DVR ORIGINAL,https://shopee.co.id/UPUPIN-3MP-FULL-HD-Outdoor-Wifi-Cctv-IP-Camera-Waterproof-NVR-DVR-ORIGINAL-i.485700460.11031251822?sp_atk=c444e52a-90e7-4e7a-b925-1a65da2539e4&xptdk=c444e52a-90e7-4e7a-b925-1a65da2539e4,Rp325.000,https://down-id.img.susercontent.com/file/9c34944971ee50c081bedfd7503d37fc_tn,KOTA JAKARTA UTARA,10RB+ Terjual
40,AOKI Antena 2 tv digital luar dalam indoor outdoor AT3000,https://shopee.co.id/AOKI-Antena-2-tv-digital-luar-dalam-indoor-outdoor-AT3000-i.217561848.4320035419?sp_atk=d203af31-924c-4037-83d3-c1d2e9c286c8&xptdk=d203af31-924c-4037-83d3-c1d2e9c286c8,Rp110.550,https://down-id.img.susercontent.com/file/a1b81eeac5e41c91dd418893c7007687_tn,KOTA JAKARTA TIMUR,10RB+ Terjual
41,Lampu LED STRIP SELANG 2835 10Meter/220V OUTDOOR RGB/LED strip warna-warni,https://shopee.co.id/Lampu-LED-STRIP-SELANG-2835-10Meter-220V-OUTDOOR-RGB-LED-strip-warna-warni-i.43229082.11831287352?sp_atk=01054f10-1a82-4dd3-980a-b1c234d094e4&xptdk=01054f10-1a82-4dd3-980a-b1c234d094e4,Rp33.470,https://down-id.img.susercontent.com/file/id-11134201-7qul0-ljp8igvr9d5k55_tn,KOTA JAKARTA UTARA,10RB+ Terjual
42,"MIYAKO RICE COOKER / MAGIC COM MCM509 / MCM 509 / MCM-509 (1,8 LITER) GARANSI RESMI",https://shopee.co.id/MIYAKO-RICE-COOKER-MAGIC-COM-MCM509-MCM-509-MCM-509-(1-8-LITER)-GARANSI-RESMI-i.266909031.4835569853?sp_atk=ec5ae173-1042-4a35-bcd0-57e34765a35d&xptdk=ec5ae173-1042-4a35-bcd0-57e34765a35d,Rp213.000 - Rp219.900,https://down-id.img.susercontent.com/file/sg-11134201-22090-gt4c3s5a6yhv79_tn,KOTA BEKASI,10RB+ Terjual
43,1meter Kabel Pelindung Pet Braided Cable Sleeve Sleve Sleeving Cable Bungkus Kabel Lebar flat 4mm 6mm 8mm 10mm 12mm 14mm 16mm 19mm 23mm tahan panas anti panas pelindung panas untuk mesin,https://shopee.co.id/1meter-Kabel-Pelindung-Pet-Braided-Cable-Sleeve-Sleve-Sleeving-Cable-Bungkus-Kabel-Lebar-flat-4mm-6mm-8mm-10mm-12mm-14mm-16mm-19mm-23mm-tahan-panas-anti-panas-pelindung-panas-untuk-mesin-i.7849796.3867751237?sp_atk=08cbaaa2-4839-4c67-899a-759f817c1034&xptdk=08cbaaa2-4839-4c67-899a-759f817c1034,Rp3.700 - Rp14.500,https://down-id.img.susercontent.com/file/id-11134207-7qul4-lh2vv3adeqb77a_tn,KAB. BEKASI,10RB+ Terjual
44,Liquid Pod 60ML Fortuna Liquit Saltnic Vape Liquids Pods Friendly 60 ML,https://shopee.co.id/Liquid-Pod-60ML-Fortuna-Liquit-Saltnic-Vape-Liquids-Pods-Friendly-60-ML-i.175749863.4748783172?sp_atk=756bc16a-7024-40fc-a426-9baea75a29ba&xptdk=756bc16a-7024-40fc-a426-9baea75a29ba,Rp33.000,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/categorypage/f897d97e691bc43c7b917018f97ad5bc.png,KAB. BANDUNG,10RB+ Terjual
45,"PARTYGIFTS Lampu Tumblr Led Dekorasi 4,2 Meter Lampu Hias Natal Led  Motif",https://shopee.co.id/PARTYGIFTS-Lampu-Tumblr-Led-Dekorasi-4-2-Meter-Lampu-Hias-Natal-Led-Motif-i.142957565.4732161950?sp_atk=8aeff2ff-c317-4002-9f9a-16fdeaf0b0b4&xptdk=8aeff2ff-c317-4002-9f9a-16fdeaf0b0b4,Rp14.250 - Rp21.000,https://down-id.img.susercontent.com/file/69893bf59b78b4cbe86d283c003747d8_tn,KOTA JAKARTA BARAT,10RB+ Terjual
46,Abeni blender mini /USB Multifungsi Blender Bumbu Dapur Praktis blender portable Food Chopper,https://shopee.co.id/Abeni-blender-mini-USB-Multifungsi-Blender-Bumbu-Dapur-Praktis-blender-portable-Food-Chopper-i.510234344.12648860813?sp_atk=76b675c5-e1ca-428b-affa-b8332fd5cef9&xptdk=76b675c5-e1ca-428b-affa-b8332fd5cef9,Rp93.000,https://down-id.img.susercontent.com/file/sg-11134201-22120-f3vdvq3zutkvc5_tn,KOTA JAKARTA BARAT,10RB+ Terjual
47,Paket GIBOL KVISION GB01 K-vision 30 HR,https://shopee.co.id/Paket-GIBOL-KVISION-GB01-K-vision-30-HR-i.409373002.10197546155?sp_atk=bb4a8061-6720-4262-8d18-e5ec76d95fd0&xptdk=bb4a8061-6720-4262-8d18-e5ec76d95fd0,Rp39.000,https://down-id.img.susercontent.com/file/id-11134207-7qul1-lireg5d88w661e_tn,KOTA JAKARTA PUSAT,"4,3RB Terjual"
48,Uwell Caliburn GK2 Pod Kit,https://shopee.co.id/Uwell-Caliburn-GK2-Pod-Kit-i.25476646.15680136227?sp_atk=9e2474ce-f1f7-468e-829f-84e7248b17f6&xptdk=9e2474ce-f1f7-468e-829f-84e7248b17f6,Rp265.000,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/categorypage/f897d97e691bc43c7b917018f97ad5bc.png,KOTA JAKARTA BARAT,10RB+ Terjual
