,nama,link,harga,img,kota,terjual
21,lampu led  E27 5w 10w 15w 20w 30w 40w/ terang putih murah berkualitas,https://shopee.co.id/lampu-led-E27-5w-10w-15w-20w-30w-40w-terang-putih-murah-berkualitas-i.555045533.15609018979?sp_atk=c37dc854-6a34-4d4b-92ac-943752f12be4&xptdk=c37dc854-6a34-4d4b-92ac-943752f12be4,Rp1.776 - Rp9.980,https://down-id.img.susercontent.com/file/id-11134207-7qukz-lj5xs7qwdqwr54_tn,KOTA SURABAYA,10RB+ Terjual
22,Panci Listrik Serbaguna- Electric cooking pot⭐ Panda99 ⭐,https://shopee.co.id/Panci-Listrik-Serbaguna-Electric-cooking-pot⭐-Panda99-⭐-i.202896851.20736607329?sp_atk=c71a5cf4-87dc-4523-b427-8c0d38f31717&xptdk=c71a5cf4-87dc-4523-b427-8c0d38f31717,Rp52.499 - Rp60.999,https://down-id.img.susercontent.com/file/id-11134207-7qula-livewcjoxpcz1c_tn,KOTA JAKARTA BARAT,"8,7RB Terjual"
23,Goto Windy Kipas Angin Kecil Mini Fan Genggam Tangan Portable USB,https://shopee.co.id/Goto-Windy-Kipas-Angin-Kecil-Mini-Fan-Genggam-Tangan-Portable-USB-i.8459024.18308287490?sp_atk=f9dc7f03-af71-49d6-8881-8ed2a879102e&xptdk=f9dc7f03-af71-49d6-8881-8ed2a879102e,Rp22.900 - Rp29.900,https://down-id.img.susercontent.com/file/e3880bf27bda633eae69b831e4e4bb2a_tn,KOTA TANGERANG,10RB+ Terjual
24,Set Top Box Luby DVB T2 02 TV Siaran Digital Receiver STB BISA Youtube,https://shopee.co.id/Set-Top-Box-Luby-DVB-T2-02-TV-Siaran-Digital-Receiver-STB-BISA-Youtube-i.193853081.13271868890?sp_atk=e4d068fa-b058-47be-9b03-eaee01ff3b37&xptdk=e4d068fa-b058-47be-9b03-eaee01ff3b37,Rp134.400 - Rp157.000,https://down-id.img.susercontent.com/file/sg-11134201-22120-dnhtwzqc2xkv14_tn,KOTA JAKARTA TIMUR,10RB+ Terjual
25,PAKET ISI 4 LAMPU PHILIPS LED 4W 6W 8W 10W 12W 5W 7W 9W 11W  ISI 3 BRIGHT 13W BUNDLING MULTIPACK MYCARE ESS BULB GROSIR,https://shopee.co.id/PAKET-ISI-4-LAMPU-PHILIPS-LED-4W-6W-8W-10W-12W-5W-7W-9W-11W-ISI-3-BRIGHT-13W-BUNDLING-MULTIPACK-MYCARE-ESS-BULB-GROSIR-i.96524576.1731526575?sp_atk=c88074fd-22a2-4607-b2ad-9d7062d46b26&xptdk=c88074fd-22a2-4607-b2ad-9d7062d46b26,Rp51.864 - Rp143.885,https://down-id.img.susercontent.com/file/ecbfde4a676f9306f714807e1758ca36_tn,KOTA SURABAYA,10RB+ Terjual
26,[ASS] Blender Kapsul Capsule Portable Electric Juicer Hand Mixer Elektrik,https://shopee.co.id/-ASS-Blender-Kapsul-Capsule-Portable-Electric-Juicer-Hand-Mixer-Elektrik-i.418036935.11237797270?sp_atk=4f975b12-c5ec-4fb6-8bd1-266a0997a33d&xptdk=4f975b12-c5ec-4fb6-8bd1-266a0997a33d,Rp53.000,https://down-id.img.susercontent.com/file/6d6b77a8d31f4a99c9b161b32ef3cd21_tn,KOTA JAKARTA UTARA,10RB+ Terjual
27,KIPAS ANGIN CERMIN MINI - Kipas Mini SX-118 2in1 Portable Rechargeable,https://shopee.co.id/KIPAS-ANGIN-CERMIN-MINI-Kipas-Mini-SX-118-2in1-Portable-Rechargeable-i.3950287.16677696826?sp_atk=e26d15cd-47c6-4973-9ac6-2afe9b00e924&xptdk=e26d15cd-47c6-4973-9ac6-2afe9b00e924,Rp22.500,https://down-id.img.susercontent.com/file/efd794f26ddb4597351f3b5823ca4ee9_tn,KOTA SURABAYA,10RB+ Terjual
28,COLOKAN LISTRIK UNIVERSAL ADAPTOR INTERNASIONAL TRAVEL STEKER ALL IN1 CONVERTER KAKI 3 STOP KONTAK,https://shopee.co.id/COLOKAN-LISTRIK-UNIVERSAL-ADAPTOR-INTERNASIONAL-TRAVEL-STEKER-ALL-IN1-CONVERTER-KAKI-3-STOP-KONTAK-i.102411153.1708555769?sp_atk=8f98ab38-34e5-4ff2-a0a3-724afa25dcfa&xptdk=8f98ab38-34e5-4ff2-a0a3-724afa25dcfa,Rp28.405,https://down-id.img.susercontent.com/file/58ff48373a01c2c8af0427e41ac226b4_tn,KOTA JAKARTA BARAT,10RB+ Terjual
29,Lampu Sorot LED 10 20 30 50 100 200 W Watt Putih Dan Kuning kotak tembak 220volt-,https://shopee.co.id/Lampu-Sorot-LED-10-20-30-50-100-200-W-Watt-Putih-Dan-Kuning-kotak-tembak-220volt--i.494044085.16454344095?sp_atk=da937ddd-2b1a-4b63-8946-31a406eb98df&xptdk=da937ddd-2b1a-4b63-8946-31a406eb98df,Rp15.525 - Rp87.500,https://down-id.img.susercontent.com/file/44906b73771a8ef6e97331630a67cd59_tn,KOTA SURABAYA,10RB+ Terjual
30,Chopper manual / blender manual HY-40421,https://shopee.co.id/Chopper-manual-blender-manual-HY-40421-i.39406868.7746279638?sp_atk=ba8d0617-72c6-4c9a-b3a3-5368007c9fd9&xptdk=ba8d0617-72c6-4c9a-b3a3-5368007c9fd9,Rp13.800 - Rp14.162,https://down-id.img.susercontent.com/file/00dd0012bdd45c50ed850f4f33bdc6d0_tn,KOTA JAKARTA BARAT,10RB+ Terjual
31,Adaptor DC 12V,https://shopee.co.id/Adaptor-DC-12V-i.875558610.23218103028?sp_atk=25e94b83-b9e3-4f10-a6cc-27f30b25b7dd&xptdk=25e94b83-b9e3-4f10-a6cc-27f30b25b7dd,Rp7.000 - Rp15.000,https://down-id.img.susercontent.com/file/sg-11134201-23010-gvxcdmn0h8lv00_tn,KOTA SURABAYA,10RB+ Terjual
32,Bracket TV LED LCD 32 40 43 24 21 29 17 14 Inch Dijamin Cocok 14 - 43 In 2 Arah Universal Breket TV Briket TV Braket TV Gantungan TV Tembok Tempelan TV Dinding BB1 Fasa,https://shopee.co.id/Bracket-TV-LED-LCD-32-40-43-24-21-29-17-14-Inch-Dijamin-Cocok-14-43-In-2-Arah-Universal-Breket-TV-Briket-TV-Braket-TV-Gantungan-TV-Tembok-Tempelan-TV-Dinding-BB1-Fasa-i.339753799.7465265442?sp_atk=8e3c934a-24d0-4745-8466-3146338043ee&xptdk=8e3c934a-24d0-4745-8466-3146338043ee,Rp10.300 - Rp39.200,https://down-id.img.susercontent.com/file/506b7ba5bf7b53955538af303fd03338_tn,KOTA BEKASI,10RB+ Terjual
33,SEVENTEEN LAMPU LED MINI PORTABLE LAMPU TIDUR LAMPU BELAJAR LED USB LAMPU LED PORTABLE EMERGENCY LAMP LED,https://shopee.co.id/SEVENTEEN-LAMPU-LED-MINI-PORTABLE-LAMPU-TIDUR-LAMPU-BELAJAR-LED-USB-LAMPU-LED-PORTABLE-EMERGENCY-LAMP-LED-i.254724734.11594046427?sp_atk=39c3b36a-5771-49e6-8f59-27d5a0168558&xptdk=39c3b36a-5771-49e6-8f59-27d5a0168558,Rp840,https://down-id.img.susercontent.com/file/495da311de17c3a2e63759cb504ee780_tn,KOTA JAKARTA UTARA,10RB+ Terjual
34,ELDE - Blender Portabel Elektrik Tanpa Kabel CHOPPER BLENDER MINI CAS / Mini Chopper 250ML BLENDER CAS PENGHANCUR BUMBU BAWANG,https://shopee.co.id/ELDE-Blender-Portabel-Elektrik-Tanpa-Kabel-CHOPPER-BLENDER-MINI-CAS-Mini-Chopper-250ML-BLENDER-CAS-PENGHANCUR-BUMBU-BAWANG-i.49499338.19636535137?sp_atk=bd6589f4-1cb0-4c8c-94cf-c29a32cff563&xptdk=bd6589f4-1cb0-4c8c-94cf-c29a32cff563,Rp28.500,https://down-id.img.susercontent.com/file/id-11134211-23020-98rgryvqb4mvc1_tn,KOTA JAKARTA BARAT,"6,5RB Terjual"
35,Selang Pembungan Air Mesin Cuci Selang Mesin Cuci Umum,https://shopee.co.id/Selang-Pembungan-Air-Mesin-Cuci-Selang-Mesin-Cuci-Umum-i.88580108.2700467167?sp_atk=ca8b6083-9f09-4c34-935d-2982c80f4f2d&xptdk=ca8b6083-9f09-4c34-935d-2982c80f4f2d,Rp7.355,https://down-id.img.susercontent.com/file/sg-11134201-22090-4vpal0cbrrhv1e_tn,KAB. BEKASI,10RB+ Terjual
36,Mitraanda88 Impulse Sealer / Alat Press Perekat Plastik 20 CM dan 30 CM Q2/PIOLINE 8200 PFS,https://shopee.co.id/Mitraanda88-Impulse-Sealer-Alat-Press-Perekat-Plastik-20-CM-dan-30-CM-Q2-PIOLINE-8200-PFS-i.46632625.1461855081?sp_atk=a8df87cf-0164-4cc0-a411-af8ecd55b8d0&xptdk=a8df87cf-0164-4cc0-a411-af8ecd55b8d0,Rp83.274 - Rp129.999,https://down-id.img.susercontent.com/file/fe02e2f35945e09cd0e54d9baa0e9b8e_tn,KAB. TANGERANG,10RB+ Terjual
37,Lampu LED Strip 2835 RGB 5Meter Strip LED Komplit Adaptor Remote Warna Warni WATERPROOF IP65,https://shopee.co.id/Lampu-LED-Strip-2835-RGB-5Meter-Strip-LED-Komplit-Adaptor-Remote-Warna-Warni-WATERPROOF-IP65-i.43229082.21068795062?sp_atk=6d4c212d-0b87-4804-885c-bf77870ddb2d&xptdk=6d4c212d-0b87-4804-885c-bf77870ddb2d,Rp22.694,https://down-id.img.susercontent.com/file/sg-11134201-22120-sgs36d8rg5kv37_tn,KOTA JAKARTA UTARA,"9,4RB Terjual"
38,Merebus Air Dengan Kecepatan Tinggi✅Teko listrik 2 Liter/ kettle electric Lesindo kapasitas / pemanas air untuk kopi teh,https://shopee.co.id/Merebus-Air-Dengan-Kecepatan-Tinggi✅Teko-listrik-2-Liter-kettle-electric-Lesindo-kapasitas-pemanas-air-untuk-kopi-teh-i.516464171.11566481256?sp_atk=c01bef7b-de76-4ba7-93c4-c555e2e93842&xptdk=c01bef7b-de76-4ba7-93c4-c555e2e93842,Rp58.900,https://down-id.img.susercontent.com/file/id-11134201-23020-ec824vpcpsnvbd_tn,KAB. TANGERANG,"4,3RB Terjual"
39,"STOP KONTAK 3 LUBANG PANJANG 1,5M + KABEL / STOP KONTAK KABEL / colokan listrik",https://shopee.co.id/STOP-KONTAK-3-LUBANG-PANJANG-1-5M-KABEL-STOP-KONTAK-KABEL-colokan-listrik-i.176555824.3706067294?sp_atk=7588c6d7-3fd0-4108-98aa-b50c00b62ddc&xptdk=7588c6d7-3fd0-4108-98aa-b50c00b62ddc,Rp12.635,https://down-id.img.susercontent.com/file/id-11134207-7qul9-lhqodxi1vn6m04_tn,KOTA JAKARTA BARAT,10RB+ Terjual
40,Advance MIC884 Dengan Kabel Mikrofon Dynamic Microphone Mic Karaoke Profesional Microphone / Mik Mikrofon Mikrophone,https://shopee.co.id/Advance-MIC884-Dengan-Kabel-Mikrofon-Dynamic-Microphone-Mic-Karaoke-Profesional-Microphone-Mik-Mikrofon-Mikrophone-i.406525525.14522827980?sp_atk=9e0834c4-d334-4989-b21e-4c16c4e73dd3&xptdk=9e0834c4-d334-4989-b21e-4c16c4e73dd3,Rp32.000,https://down-id.img.susercontent.com/file/id-11134207-7qul1-li15blwgllv4b1_tn,KOTA JAKARTA UTARA,10RB+ Terjual
41,【COD】LAMPU SENSOR GERAK LED LAMPU SERBAGUNA Night Light,https://shopee.co.id/【COD】LAMPU-SENSOR-GERAK-LED-LAMPU-SERBAGUNA-Night-Light-i.711779568.16023055159?sp_atk=1d21c10d-3966-4338-b988-0cb81caecc6e&xptdk=1d21c10d-3966-4338-b988-0cb81caecc6e,Rp6.940 - Rp52.000,https://down-id.img.susercontent.com/file/3f6aff55c47cfa2cfd83e665c512e79b_tn,KAB. SIDOARJO,10RB+ Terjual
42,Blender Portable Elektrik tanpa kabel / mini choper ⭐ Panda99 ⭐,https://shopee.co.id/Blender-Portable-Elektrik-tanpa-kabel-mini-choper-⭐-Panda99-⭐-i.202896851.6741432588?sp_atk=cf2ce9e8-a329-4c06-83b4-27c4d6ca32af&xptdk=cf2ce9e8-a329-4c06-83b4-27c4d6ca32af,Rp22.123 - Rp31.999,https://down-id.img.susercontent.com/file/ce162727b39fa42bbb5ebdca4d62499b_tn,KOTA JAKARTA BARAT,10RB+ Terjual
43,Senter Mini XPE COB LED Zoom Super Terang Swat Police Light Rechargeable / Lampu Pencahayaan Mini Untuk Camping Piknik Hiking,https://shopee.co.id/Senter-Mini-XPE-COB-LED-Zoom-Super-Terang-Swat-Police-Light-Rechargeable-Lampu-Pencahayaan-Mini-Untuk-Camping-Piknik-Hiking-i.31169310.6308198667?sp_atk=145329c1-d948-493c-9fe8-a3d10e48a5d5&xptdk=145329c1-d948-493c-9fe8-a3d10e48a5d5,Rp11.470 - Rp13.299,https://down-id.img.susercontent.com/file/6f555108109637b650cc34f11cfe7f59_tn,KOTA JAKARTA SELATAN,10RB+ Terjual
44,KIPAS LIPAT MINI USB /KIPAS ANGIN PORTABLE USB RECHARGEABLE,https://shopee.co.id/KIPAS-LIPAT-MINI-USB-KIPAS-ANGIN-PORTABLE-USB-RECHARGEABLE-i.4585587.3064950030?sp_atk=95ccfb61-7fc6-4d56-9877-2ff0ddae62e0&xptdk=95ccfb61-7fc6-4d56-9877-2ff0ddae62e0,Rp39.990,https://down-id.img.susercontent.com/file/a07c9c57dc5c51991db79553228e30a7_tn,KOTA SURABAYA,10RB+ Terjual
45,Lampu LED Tbulb Jumbo / LED Berharga,https://shopee.co.id/Lampu-LED-Tbulb-Jumbo-LED-Berharga-i.267620840.16922996492?sp_atk=b3b6d889-612b-43db-b4ae-5fcc1117b61a&xptdk=b3b6d889-612b-43db-b4ae-5fcc1117b61a,Rp2.549 - Rp9.988,https://down-id.img.susercontent.com/file/bcc4ae7a222689ead76202411980b4ed_tn,KAB. TANGERANG,10RB+ Terjual
46,{ OMG } Panci Listrik Multifungsi  2.2 Liter / Panci Listrik 2.2 Liter Bahan Teflon / Panci Penggorengan Serbaguna Dengan Kukusan,https://shopee.co.id/-OMG-Panci-Listrik-Multifungsi-2.2-Liter-Panci-Listrik-2.2-Liter-Bahan-Teflon-Panci-Penggorengan-Serbaguna-Dengan-Kukusan-i.345364808.16558364007?sp_atk=fc7f8646-fd02-4228-bbfb-89dfa0922cfb&xptdk=fc7f8646-fd02-4228-bbfb-89dfa0922cfb,Rp89.888,https://down-id.img.susercontent.com/file/a91dcce24aa354f345276af2815ec4ea_tn,KOTA JAKARTA BARAT,10RB+ Terjual
47,Lampu Mesin Jahit LED 20 Titik Magnet High Quality,https://shopee.co.id/Lampu-Mesin-Jahit-LED-20-Titik-Magnet-High-Quality-i.237773541.13516868761?sp_atk=f57ea08e-7c4f-49ce-8b0d-db38e945a63c&xptdk=f57ea08e-7c4f-49ce-8b0d-db38e945a63c,Rp20.250 - Rp26.500,https://down-id.img.susercontent.com/file/80e26bfa8fd31c75ddd613da446c3244_tn,KOTA JAKARTA BARAT,10RB+ Terjual
48,KIPAS ANGIN BESI JUMBO 18” 3IN1 / TORNADO FAN / STAND FAN / DESK FAN / KIPAS BERDIRI / KIPAS DINDING,https://shopee.co.id/KIPAS-ANGIN-BESI-JUMBO-18”-3IN1-TORNADO-FAN-STAND-FAN-DESK-FAN-KIPAS-BERDIRI-KIPAS-DINDING-i.457802990.20256464077?sp_atk=f0167efa-9029-4f6f-b608-29e5418663d8&xptdk=f0167efa-9029-4f6f-b608-29e5418663d8,Rp209.000,https://down-id.img.susercontent.com/file/sg-11134201-7qveg-lhcrohffkxkq21_tn,KOTA JAKARTA TIMUR,"4,5RB Terjual"
