,nama,link,harga,img,kota,terjual
10,Goto Whale Pompa Galon Dispenser Air Minum Charge Usb Gallon Pump,https://shopee.co.id/Goto-Whale-Pompa-Galon-Dispenser-Air-Minum-Charge-Usb-Gallon-Pump-i.8459024.4966694404?sp_atk=7f4385d4-70f7-4fe1-b0a3-3eb02a4ca0a9&xptdk=7f4385d4-70f7-4fe1-b0a3-3eb02a4ca0a9,Rp39.900 - Rp42.900,https://down-id.img.susercontent.com/file/id-11134207-7qul4-li2kzy7wvn1med_tn,KOTA TANGERANG,10RB+ Terjual
11,Mini fan jepit javotec 490(jepit~dinding~duduk) / Kipas Angin Jepit 24W / Kipas angin mini / Kipas Angin dinding / kipas Berdiri / Kipas angin meja,https://shopee.co.id/Mini-fan-jepit-javotec-490(jepit~dinding~duduk)-Kipas-Angin-Jepit-24W-Kipas-angin-mini-Kipas-Angin-dinding-kipas-Berdiri-Kipas-angin-meja-i.297026995.7951804422?sp_atk=d664b37d-5ff3-4c0a-9faa-8bd00fc0f836&xptdk=d664b37d-5ff3-4c0a-9faa-8bd00fc0f836,Rp51.950 - Rp57.950,https://down-id.img.susercontent.com/file/sg-11134201-22110-iwoys86fckjve1_tn,KOTA SURABAYA,10RB+ Terjual
12,COSMOS SETRIKA CI-3130 N / CI 3130 N / CI 3120 N / CI-3120 N (400W) GARANSI RESMI,https://shopee.co.id/COSMOS-SETRIKA-CI-3130-N-CI-3130-N-CI-3120-N-CI-3120-N-(400W)-GARANSI-RESMI-i.266909031.14513364889?sp_atk=9846bc4b-451a-4967-aaff-d5ca743bf1f3&xptdk=9846bc4b-451a-4967-aaff-d5ca743bf1f3,Rp99.000 - Rp100.000,https://down-id.img.susercontent.com/file/835523c58522b12f900446e935c83aae_tn,KOTA BEKASI,"8,8RB Terjual"
13,Lampu TL Neon T5 LED 6W 30CM 10W 60CM 15w 90cm 20W 120CM Tube Warna Warni,https://shopee.co.id/Lampu-TL-Neon-T5-LED-6W-30CM-10W-60CM-15w-90cm-20W-120CM-Tube-Warna-Warni-i.158802250.4024557793?sp_atk=4aa4d0b7-263b-43b5-823b-732aba62f0b1&xptdk=4aa4d0b7-263b-43b5-823b-732aba62f0b1,Rp7.499 - Rp28.600,https://down-id.img.susercontent.com/file/bb987a8146882e0dab67052f1bef86a4_tn,KOTA SURABAYA,10RB+ Terjual
14,[ Aozora ] Mixer Scarlett Mixer Kue dengan 7 kecepatan,https://shopee.co.id/-Aozora-Mixer-Scarlett-Mixer-Kue-dengan-7-kecepatan-i.64468216.7761651845?sp_atk=5bb9fac6-ff41-4c59-b493-d0d58ea39766&xptdk=5bb9fac6-ff41-4c59-b493-d0d58ea39766,Rp45.900,https://down-id.img.susercontent.com/file/id-11134201-23030-k4nmf2uo2wov3f_tn,KOTA JAKARTA UTARA,10RB+ Terjual
15,RADIO AC/DC 4250 PORTABLE INTERNATIONAL 2 BAND FM - AM  ANTIK CLASSIC JADUL,https://shopee.co.id/RADIO-AC-DC-4250-PORTABLE-INTERNATIONAL-2-BAND-FM-AM-ANTIK-CLASSIC-JADUL-i.253011995.18133278582?sp_atk=50136f02-a750-422a-bfdc-649058915a44&xptdk=50136f02-a750-422a-bfdc-649058915a44,Rp69.990,https://down-id.img.susercontent.com/file/sg-11134201-22120-phu2p9titalv00_tn,KOTA JAKARTA UTARA,10RB+ Terjual
16,Niko NK-333S Dry Iron / Setrika,https://shopee.co.id/Niko-NK-333S-Dry-Iron-Setrika-i.51115741.1414007179?sp_atk=d9f0216a-c2c4-42e0-b85c-7983752513e2&xptdk=d9f0216a-c2c4-42e0-b85c-7983752513e2,Rp74.200,https://down-id.img.susercontent.com/file/02578fd53143c47b8452d349c4714c49_tn,KOTA PEKANBARU,10RB+ Terjual
17,Lampu Proyektor Langit tidur Malam Berbintang 2 In 1 untuk Pesta LAMPU PROYEKTOR DENGAN SPEAKER LANGIT MALAM BINTANG 2IN1 GALAXY NEBULA LAMP STARRY PROJECTOR LIGHT LAMPU TIDUR,https://shopee.co.id/Lampu-Proyektor-Langit-tidur-Malam-Berbintang-2-In-1-untuk-Pesta-LAMPU-PROYEKTOR-DENGAN-SPEAKER-LANGIT-MALAM-BINTANG-2IN1-GALAXY-NEBULA-LAMP-STARRY-PROJECTOR-LIGHT-LAMPU-TIDUR-i.92954304.4143855008?sp_atk=6a9c792d-fc50-4316-bf3e-e48ce69cf332&xptdk=6a9c792d-fc50-4316-bf3e-e48ce69cf332,Rp83.000,https://down-id.img.susercontent.com/file/2b8b3f487ea0fcce25eb0aa68cf3b60b_tn,KOTA JAKARTA UTARA,10RB+ Terjual
18,Goto Ceramico Panci Listrik Fry Pan Electric Cooker Keramik Serbaguna,https://shopee.co.id/Goto-Ceramico-Panci-Listrik-Fry-Pan-Electric-Cooker-Keramik-Serbaguna-i.8459024.15772416035?sp_atk=76138942-4248-4708-9ef7-59f6579a0bda&xptdk=76138942-4248-4708-9ef7-59f6579a0bda,Rp119.000 - Rp121.900,https://down-id.img.susercontent.com/file/sg-11134201-22110-9835iua4jfkv8c_tn,KOTA TANGERANG,10RB+ Terjual
19,ABC biru AA isi 24 pcs / A2 / R06 / baterai / battery / batu batre,https://shopee.co.id/ABC-biru-AA-isi-24-pcs-A2-R06-baterai-battery-batu-batre-i.40343730.8111802022?sp_atk=5d22850c-e333-470c-a340-d9fd86bdd269&xptdk=5d22850c-e333-470c-a340-d9fd86bdd269,Rp50.750,https://down-id.img.susercontent.com/file/id-11134207-7qukw-liflnndm6jje99_tn,KAB. BANDUNG BARAT,10RB+ Terjual
20,Speaker Murottal Al Quran 30 Juz Lampu Tidur + Bisa Bluetooth,https://shopee.co.id/Speaker-Murottal-Al-Quran-30-Juz-Lampu-Tidur-Bisa-Bluetooth-i.303121532.6950634578?sp_atk=ecc0a2cf-15f6-4bc6-8352-03f0daee27c8&xptdk=ecc0a2cf-15f6-4bc6-8352-03f0daee27c8,Rp89.000 - Rp449.000,https://down-id.img.susercontent.com/file/id-11134201-23030-sm1huh6wxlov09_tn,KOTA JAKARTA BARAT,10RB+ Terjual
21,Fitting Lampu Gantung Outdoor 10 Meter 20 Fiting / Waterproof / 10 Meter 10 Fitting LAMPU GANTUNG CAFE 20 M / 10 M dekorasi/Kabel Fitting Outdor/Lampu Hias Cafe,https://shopee.co.id/Fitting-Lampu-Gantung-Outdoor-10-Meter-20-Fiting-Waterproof-10-Meter-10-Fitting-LAMPU-GANTUNG-CAFE-20-M-10-M-dekorasi-Kabel-Fitting-Outdor-Lampu-Hias-Cafe-i.516464171.13847699075?sp_atk=94461504-8fb6-4326-b7ed-8ccd2aaf0878&xptdk=94461504-8fb6-4326-b7ed-8ccd2aaf0878,Rp45.405 - Rp135.000,https://down-id.img.susercontent.com/file/id-11134207-7qul8-lf4utz1ha5o546_tn,KAB. TANGERANG,10RB+ Terjual
22,MIISOO Mini Chopper Blender Portable  Gilingan Mini Bumbu dan Daging dengan USB,https://shopee.co.id/MIISOO-Mini-Chopper-Blender-Portable-Gilingan-Mini-Bumbu-dan-Daging-dengan-USB-i.294096817.3776029947?sp_atk=630724de-11cc-4d91-9748-0f963c14e61c&xptdk=630724de-11cc-4d91-9748-0f963c14e61c,Rp49.900,https://down-id.img.susercontent.com/file/85ea3f15b605ef80ac2986af645a3cfd_tn,KAB. TANGERANG,10RB+ Terjual
23,V-Zorr Bel Pintu Rumah Bel Tanpa Kabel Wireless Door Bell Remote 10M (BONUS Batre 12V 1 BUAH),https://shopee.co.id/V-Zorr-Bel-Pintu-Rumah-Bel-Tanpa-Kabel-Wireless-Door-Bell-Remote-10M-(BONUS-Batre-12V-1-BUAH)-i.192930934.7020416592?sp_atk=cf209451-4404-45e8-b691-c36f50779b2b&xptdk=cf209451-4404-45e8-b691-c36f50779b2b,Rp26.499,https://down-id.img.susercontent.com/file/e1e5026476333033d787d7b9efa32c5e_tn,KOTA JAKARTA BARAT,10RB+ Terjual
24,[FREE MINI FAN Wajib add on]  Gaabor Vacuum Cleaner Multifunction 2-in-1 Mini Handheld Light Clean Dual Use Vacuum Easy Disassembly Penyedot Debu Ringan daya hisap kuat kabel panjang / GVCW-M15A02,https://shopee.co.id/-FREE-MINI-FAN-Wajib-add-on-Gaabor-Vacuum-Cleaner-Multifunction-2-in-1-Mini-Handheld-Light-Clean-Dual-Use-Vacuum-Easy-Disassembly-Penyedot-Debu-Ringan-daya-hisap-kuat-kabel-panjang-GVCW-M15A02-i.510291426.13747458713?sp_atk=1658ecf4-8f3e-44b0-a447-7660f8466869&xptdk=1658ecf4-8f3e-44b0-a447-7660f8466869,Rp192.000 - Rp1.299.000,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkosuk1edrxc3b_tn,,10RB+ Terjual
25,"Hannochs - Lampu LED Sonic BELI 3 GRATIS 1 6 Watt, 10 Watt, dan 13 Watt",https://shopee.co.id/Hannochs-Lampu-LED-Sonic-BELI-3-GRATIS-1-6-Watt-10-Watt-dan-13-Watt-i.156741356.17405304057?sp_atk=7eb7a6fb-4e86-4f6e-b2fc-5f7a447439e2&xptdk=7eb7a6fb-4e86-4f6e-b2fc-5f7a447439e2,Rp45.000 - Rp80.000,https://down-id.img.susercontent.com/file/516551ad398fd3f4b984eb9e2ce91099_tn,KOTA JAKARTA BARAT,"6,6RB Terjual"
26,MIISOO Pompa Air Galon Elektrik Listrik Portable Water Electric Pump Premium,https://shopee.co.id/MIISOO-Pompa-Air-Galon-Elektrik-Listrik-Portable-Water-Electric-Pump-Premium-i.294096817.3558231072?sp_atk=28515d67-818f-4608-9140-16a021f8ab55&xptdk=28515d67-818f-4608-9140-16a021f8ab55,Rp24.900 - Rp39.900,https://down-id.img.susercontent.com/file/52e342da46c0d21684e3ccafdb4fab4b_tn,KAB. TANGERANG,10RB+ Terjual
27,Bracket TV LED LCD 14 - 37 Inch Waterpas 15 17 19 21 22 24 27 29 32 35 37 in,https://shopee.co.id/Bracket-TV-LED-LCD-14-37-Inch-Waterpas-15-17-19-21-22-24-27-29-32-35-37-in-i.158802250.3779746187?sp_atk=c46ae027-eb8d-4095-b3a1-6e513b87484c&xptdk=c46ae027-eb8d-4095-b3a1-6e513b87484c,Rp31.199,https://down-id.img.susercontent.com/file/id-11134201-23020-nf6xi0fjonnv31_tn,KOTA SURABAYA,10RB+ Terjual
28,"Baterai Charge cas doublepow baterai AA, Baterai AAA Rachergeable",https://shopee.co.id/Baterai-Charge-cas-doublepow-baterai-AA-Baterai-AAA-Rachergeable-i.385212190.5995826448?sp_atk=9f9c8171-bceb-4c06-9cd3-3ff95577511d&xptdk=9f9c8171-bceb-4c06-9cd3-3ff95577511d,Rp2.400 - Rp10.500,https://down-id.img.susercontent.com/file/407cd256c787a8569ebb263912fec7b4_tn,KOTA SURABAYA,10RB+ Terjual
29,40 wat Lampu Bohlam LED Football Lamp Bohlam Lampu LED 40wat Model Bola 5in1 DragonBall Lamp,https://shopee.co.id/40-wat-Lampu-Bohlam-LED-Football-Lamp-Bohlam-Lampu-LED-40wat-Model-Bola-5in1-DragonBall-Lamp-i.47989741.9348074345?sp_atk=9ab95660-0e5e-4bc8-ad78-9d8994d08db7&xptdk=9ab95660-0e5e-4bc8-ad78-9d8994d08db7,Rp13.785 - Rp20.500,https://down-id.img.susercontent.com/file/8dd389f2a12eaf8b1e5c641422301b2b_tn,KOTA JAKARTA UTARA,10RB+ Terjual
30,Newstyle Panci Listrik Serbaguna Y05 Panci Elektrik Multifungsi Elektrik Cooker Free Kukusan,https://shopee.co.id/Newstyle-Panci-Listrik-Serbaguna-Y05-Panci-Elektrik-Multifungsi-Elektrik-Cooker-Free-Kukusan-i.52463055.10541853045?sp_atk=dd8975ce-e1f2-4267-8380-dbf09c0fbe08&xptdk=dd8975ce-e1f2-4267-8380-dbf09c0fbe08,Rp56.900,https://down-id.img.susercontent.com/file/sg-11134201-22110-1gvpf19qnyjvca_tn,KAB. TANGERANG,10RB+ Terjual
31,Setrika Listrik Maspion EX-1010 BlackBerry,https://shopee.co.id/Setrika-Listrik-Maspion-EX-1010-BlackBerry-i.274849932.4439412150?sp_atk=5de499ab-4365-42e3-9ebd-40f69c24c791&xptdk=5de499ab-4365-42e3-9ebd-40f69c24c791,Rp86.199,https://down-id.img.susercontent.com/file/sg-11134201-22110-07szkea76hkv3f_tn,KAB. BEKASI,10RB+ Terjual
32,(BISA COD) Set Top Box Tv Digital DVB T2 FULL HD / TERMURAH TERBAIK/ set topbox tv digital untuk tv tabung / stb tv digital murah / set box tv digital murah / STB DVB T2/ Bisa Youtube,https://shopee.co.id/(BISA-COD)-Set-Top-Box-Tv-Digital-DVB-T2-FULL-HD-TERMURAH-TERBAIK-set-topbox-tv-digital-untuk-tv-tabung-stb-tv-digital-murah-set-box-tv-digital-murah-STB-DVB-T2-Bisa-Youtube-i.239121892.14196225566?sp_atk=34c7e30d-b1a5-4a08-843d-0a3eb2c2aeab&xptdk=34c7e30d-b1a5-4a08-843d-0a3eb2c2aeab,Rp123.560,https://down-id.img.susercontent.com/file/sg-11134201-23010-58zfm5xhirmv9f_tn,KOTA SURABAYA,10RB+ Terjual
33,Lampu TL Neon T5 LED 5/9/15/19W Tube Warna Warni/Lampu neon led,https://shopee.co.id/Lampu-TL-Neon-T5-LED-5-9-15-19W-Tube-Warna-Warni-Lampu-neon-led-i.226438414.15816555402?sp_atk=c6fc7ca0-8fd2-4dde-8cb3-29c7e69bc72d&xptdk=c6fc7ca0-8fd2-4dde-8cb3-29c7e69bc72d,Rp13.933 - Rp29.888,https://down-id.img.susercontent.com/file/a13a518c3360454076b776cbc7a67b45_tn,KOTA JAKARTA UTARA,10RB+ Terjual
34,[GREEN] BLENDER DAGING STAINLESS HIJAU PREMIUM/ FOOD CHOPPER STAINLESS KUALITAS BAGUS,https://shopee.co.id/-GREEN-BLENDER-DAGING-STAINLESS-HIJAU-PREMIUM-FOOD-CHOPPER-STAINLESS-KUALITAS-BAGUS-i.121393444.10749328924?sp_atk=fb710d97-d009-4240-b9d1-d2062bd2c27b&xptdk=fb710d97-d009-4240-b9d1-d2062bd2c27b,Rp83.000,https://down-id.img.susercontent.com/file/id-11134207-7quky-li76ikel5q72f3_tn,KAB. SIDOARJO,10RB+ Terjual
35,Maspion HA-110 Automatic Iron Setrika,https://shopee.co.id/Maspion-HA-110-Automatic-Iron-Setrika-i.18729201.205212993?sp_atk=bf924bbf-f974-4650-a099-17179c0cfbd0&xptdk=bf924bbf-f974-4650-a099-17179c0cfbd0,Rp131.400,https://down-id.img.susercontent.com/file/sg-11134201-22120-btkeacx4udlv4a_tn,,10RB+ Terjual
36,[ORIGINAL 100%] ANTENA TV DIGITAL INDOOR DVB-T2 HIGH GAIN 4K+,https://shopee.co.id/-ORIGINAL-100-ANTENA-TV-DIGITAL-INDOOR-DVB-T2-HIGH-GAIN-4K--i.105438451.7628446196?sp_atk=654b85fa-51b4-42dd-9f2d-4817d1d308cb&xptdk=654b85fa-51b4-42dd-9f2d-4817d1d308cb,Rp45.000,https://down-id.img.susercontent.com/file/id-11134207-7qukz-lhvvtqvvgjvt1c_tn,KOTA SURABAYA,10RB+ Terjual
37,lampu led murah 5w 10w 15w 20w 25w/ led capsul/led tabung/bohlam,https://shopee.co.id/lampu-led-murah-5w-10w-15w-20w-25w-led-capsul-led-tabung-bohlam-i.158435690.2497921411?sp_atk=a2130627-9689-404f-8bcc-fe0fb73427f9&xptdk=a2130627-9689-404f-8bcc-fe0fb73427f9,Rp1.870 - Rp17.600,https://down-id.img.susercontent.com/file/b4ea4c8a8f4fad51d5cd6ad8570afd9a_tn,KOTA SURABAYA,10RB+ Terjual
38,Sumrise Blender Portable 450Ml Usb Juicer Mini Multifungsi 6 Mata Pisau Kaca Menebal Cangkir,https://shopee.co.id/Sumrise-Blender-Portable-450Ml-Usb-Juicer-Mini-Multifungsi-6-Mata-Pisau-Kaca-Menebal-Cangkir-i.837688319.16381666327?sp_atk=49a71d94-a1bb-4b61-b98d-6b87560e80fd&xptdk=49a71d94-a1bb-4b61-b98d-6b87560e80fd,Rp86.500 - Rp106.500,https://down-id.img.susercontent.com/file/73e2a053ad5ae9ce540fb6f48fddc485_tn,KOTA JAKARTA BARAT,10RB+ Terjual
39,THOME Bel Rumah Tanpa Kabel / Bel Rumah Wireless Waterproof Door Bell Pintu 1 Receiver (A2-1),https://shopee.co.id/THOME-Bel-Rumah-Tanpa-Kabel-Bel-Rumah-Wireless-Waterproof-Door-Bell-Pintu-1-Receiver-(A2-1)-i.171677031.4466997647?sp_atk=a9c8eea5-1c3a-4dec-93da-cb037e8f6153&xptdk=a9c8eea5-1c3a-4dec-93da-cb037e8f6153,Rp84.950,https://down-id.img.susercontent.com/file/482390a42e6efa0c9033695f65ef8559_tn,KOTA JAKARTA UTARA,10RB+ Terjual
40,kipas angin karakter NAGASAKY NG-180B BAY MAX,https://shopee.co.id/kipas-angin-karakter-NAGASAKY-NG-180B-BAY-MAX-i.293693352.12924849844?sp_atk=6b3f9bd0-0b40-40c1-9608-65c552518cf6&xptdk=6b3f9bd0-0b40-40c1-9608-65c552518cf6,Rp61.000,https://down-id.img.susercontent.com/file/794fdd3f2873a9a6d859295dea8c64d6_tn,KOTA SURABAYA,10RB+ Terjual
41,LAMPU LED MODUL STRIP 6 MATA 6WATT SMD 13620 12 VOLT 24VOLT 6 MATA WATT  12V 24V WATERPROOF,https://shopee.co.id/LAMPU-LED-MODUL-STRIP-6-MATA-6WATT-SMD-13620-12-VOLT-24VOLT-6-MATA-WATT-12V-24V-WATERPROOF-i.194788880.11604652360?sp_atk=db38eb98-2b80-4351-930d-cfd1babd67de&xptdk=db38eb98-2b80-4351-930d-cfd1babd67de,Rp2.950,https://down-id.img.susercontent.com/file/301e19555f162eaba6d64e2deb48b7c3_tn,KOTA SURABAYA,10RB+ Terjual
42,Yong Ma SMC 7047 N,https://shopee.co.id/Yong-Ma-SMC-7047-N-i.51115741.10682893668?sp_atk=09e56605-ec66-4c78-ba18-ad35658a82ce&xptdk=09e56605-ec66-4c78-ba18-ad35658a82ce,Rp683.100,https://down-id.img.susercontent.com/file/6271670da43783e0434c3345f24f2421_tn,KOTA JAKARTA UTARA,"7,9RB Terjual"
43,Paket Rangkaian Listrik  Dynamo / Dinamo Praktek Prakarya Sekolah,https://shopee.co.id/Paket-Rangkaian-Listrik-Dynamo-Dinamo-Praktek-Prakarya-Sekolah-i.202866417.21750834874?sp_atk=f5abd943-9694-421f-8311-742914ed66f7&xptdk=f5abd943-9694-421f-8311-742914ed66f7,Rp17.500 - Rp35.000,https://down-id.img.susercontent.com/file/sg-11134201-22110-nk4xkwpxbdjv12_tn,KOTA JAKARTA PUSAT,"2,8RB Terjual"
44,KIPAS ANGIN GANTUNG/JEPIT/HAKAMITSU 15W/20W/30W,https://shopee.co.id/KIPAS-ANGIN-GANTUNG-JEPIT-HAKAMITSU-15W-20W-30W-i.43229082.10056093374?sp_atk=1a978f97-663f-4629-aebc-058774463ae9&xptdk=1a978f97-663f-4629-aebc-058774463ae9,Rp23.644 - Rp50.688,https://down-id.img.susercontent.com/file/2537d7e8102c04e773460415ad8c754a_tn,KOTA JAKARTA UTARA,10RB+ Terjual
45,MTE LAMPU LED STRIP SELANG 5050 SMD AC 220V METERAN,https://shopee.co.id/MTE-LAMPU-LED-STRIP-SELANG-5050-SMD-AC-220V-METERAN-i.138395922.21708159288?sp_atk=ecdb4db8-0b9e-4829-9caa-fb7a94fc40e5&xptdk=ecdb4db8-0b9e-4829-9caa-fb7a94fc40e5,Rp1.000 - Rp4.300,https://down-id.img.susercontent.com/file/0c1dad76ea8d5f5d94dedaa8725a2800_tn,KOTA TANGERANG,10RB+ Terjual
46,Goto Whale Pompa Galon Dispenser Air Minum Charge Usb Gallon Pump,https://shopee.co.id/Goto-Whale-Pompa-Galon-Dispenser-Air-Minum-Charge-Usb-Gallon-Pump-i.216921952.5766695538?sp_atk=3320fa68-50bf-48d0-be12-0b9fbb421639&xptdk=3320fa68-50bf-48d0-be12-0b9fbb421639,Rp39.900 - Rp42.900,https://down-id.img.susercontent.com/file/id-11134207-7qul2-li2lf7jn09gsbf_tn,KOTA TANGERANG,10RB+ Terjual
47,"kabel ties/kabel tis/cable tis hitam/putih 10cm,15cm,20cm,25cm,30cm",https://shopee.co.id/kabel-ties-kabel-tis-cable-tis-hitam-putih-10cm-15cm-20cm-25cm-30cm-i.328651134.6778207802?sp_atk=a9d07e3b-5ab8-4cdd-a9c5-9c15bd6b2723&xptdk=a9d07e3b-5ab8-4cdd-a9c5-9c15bd6b2723,Rp2.390 - Rp12.500,https://down-id.img.susercontent.com/file/75534b6f53f9b20c33a0c0f2e52f3954_tn,KOTA SURABAYA,10RB+ Terjual
48,COOCAA 32 inch Smart TV - Digital TV - Dolby Audio - Youtube - Mirroring -  Flick Free - Boundless -Browser - WIFI - HD - HDMI/USB/AV/LAN - OS Coolita (COOCAA 32S3U),https://shopee.co.id/COOCAA-32-inch-Smart-TV-Digital-TV-Dolby-Audio-Youtube-Mirroring-Flick-Free-Boundless-Browser-WIFI-HD-HDMI-USB-AV-LAN-OS-Coolita-(COOCAA-32S3U)-i.39406064.4296521237?sp_atk=b397fca6-75ec-4bba-92fe-58a7054f787d&xptdk=b397fca6-75ec-4bba-92fe-58a7054f787d,Rp1.602.000,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lktmtougff9fdd_tn,KOTA JAKARTA UTARA,10RB+ Terjual
